x_pos, y_pos, orientation, steering_angle, speed
33.885, -0.0309338, -0.0367226, -2.85167, 0.326518
33.9932, -0.131099, -0.0105555, -2.84964, 0.373896
34.088, -0.230803, 0.017318, -2.8459, 0.425441
34.1819, -0.310335, 0.0566252, -2.8439, 0.478556
34.302, -0.367209, 0.109954, -2.84066, 0.523979
34.4217, -0.422305, 0.174956, -2.84207, 0.58015
34.5357, -0.491727, 0.249004, -2.84065, 0.618642
34.6278, -0.542125, 0.335171, -2.83948, 0.64904
34.7434, -0.587619, 0.425904, -2.83505, 0.662989
34.8278, -0.647009, 0.32802, -2.80663, 0.713458
34.9271, -0.712977, 0.248639, -2.78102, 0.748505
35.0172, -0.789726, 0.18668, -2.75959, 0.773694
35.1184, -0.876925, 0.134208, -2.7383, 0.803546
35.1908, -0.946731, 0.0976409, -2.71459, 0.797185
35.2697, -1.02987, 0.0646729, -2.69712, 0.830421
35.3261, -1.11414, 0.0438171, -2.68355, 0.866965
35.4027, -1.20787, 0.0362049, -2.66883, 0.87135
35.5135, -1.28119, 0.0382676, -2.65803, 0.882078
35.6261, -1.37469, 0.0443203, -2.64791, 0.893995
35.7393, -1.43985, 0.0573192, -2.6338, 0.887205
35.8438, -1.4953, 0.0777553, -2.62002, 0.87087
35.945, -1.56475, 0.0994479, -2.60806, 0.877102
36.0836, -1.63868, 0.124446, -2.59969, 0.892142
36.2111, -1.70044, 0.155856, -2.58775, 0.891412
36.3384, -1.74158, 0.194436, -2.5795, 0.91798
36.467, -1.77042, 0.242839, -2.56841, 0.90833
36.5878, -1.80561, 0.293247, -2.55831, 0.907297
36.7237, -1.8115, 0.348566, -2.54996, 0.912576
36.84, -1.82718, 0.410449, -2.53881, 0.884905
36.9596, -1.83233, 0.472816, -2.5266, 0.846407
37.052, -1.82897, 0.532676, -2.51569, 0.809483
37.13, -1.79021, 0.591883, -2.505, 0.784325
37.2163, -1.75916, 0.649294, -2.4941, 0.765526
37.2835, -1.73257, 0.704846, -2.48301, 0.729646
37.3539, -1.71976, 0.758294, -2.47402, 0.719643
37.4032, -1.72347, 0.809897, -2.46408, 0.692052
37.4384, -1.73903, 0.858373, -2.4549, 0.681402
37.4656, -1.74654, 0.9075, -2.4455, 0.628126
37.4968, -1.74837, 0.951126, -2.43838, 0.596312
37.4954, -1.74564, 0.989783, -2.42956, 0.565026
37.4832, -1.7422, 1.0217, -2.41882, 0.511648
37.4556, -1.73544, 1.04246, -2.40821, 0.435695
